(-1, 9, -1, -1, -1, -1, -1, 8, -1, -1, 10, 11, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0);2
(-1, 9, -1, -1, -1, 8, -1, -1, -1, 10, -1, 11, -1, 1, -1, -1, -1, 1, -1, -1, -1, 0, -1, 0);2
(-1, 9, -1, -1, -1, 8, -1, -1, -1, -1, 11, 10, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(9, -1, -1, -1, -1, 8, -1, -1, -1, -1, 10, 11, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(11, 9, -1, -1, -1, 8, -1, -1, -1, -1, 10, -1, 0, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1);2
(-1, 9, -1, -1, -1, -1, 8, -1, -1, -1, 10, 11, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0);2
(-1, 9, -1, -1, -1, 8, 10, -1, -1, -1, -1, 11, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0);2
(-1, 9, -1, 10, -1, 8, -1, 11, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1);2
(-1, -1, -1, 10, -1, -1, 9, -1, 8, -1, -1, 11, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, 10, -1, -1, 8, 9, -1, -1, -1, -1, 11, -1, -1, 0, -1, -1, 1, 0, -1, -1, -1, -1, 0);2
(-1, -1, 10, -1, -1, 9, -1, -1, 8, -1, -1, 11, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0);2
(-1, -1, 10, 11, -1, -1, 9, -1, 8, -1, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, 0, -1, -1, -1);2
(10, -1, -1, -1, -1, -1, 9, -1, 8, -1, -1, 11, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, 10, -1, -1, -1, 9, -1, 11, -1, -1, 8, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, 10, -1, -1, -1, 9, -1, -1, 8, -1, 11, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, 0);2
(-1, -1, 10, -1, 9, -1, -1, -1, 8, -1, -1, 11, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, 0);2
(-1, -1, 10, -1, -1, -1, 9, -1, 8, -1, 11, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, 0, -1);2
(-1, 10, -1, -1, -1, -1, 9, -1, 8, -1, -1, 11, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(11, -1, 10, -1, 8, -1, 9, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1);2
(-1, 8, 10, -1, -1, -1, 9, -1, -1, -1, -1, 11, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0);2
(-1, -1, 10, -1, -1, -1, -1, 9, 8, -1, -1, 11, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0);2
(-1, -1, 10, -1, -1, -1, 9, 11, 8, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 1, 0, -1, -1, -1);2
(11, -1, -1, -1, -1, -1, -1, 10, 8, 9, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, -1);2
(8, -1, -1, 11, -1, -1, -1, 10, -1, 9, -1, -1, 0, -1, -1, 1, -1, -1, -1, 1, -1, 0, -1, -1);2
(-1, -1, -1, 11, -1, -1, 10, -1, 8, 9, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 11, -1, -1, 9, 10, 8, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, 0, -1, -1, -1);2
(-1, 11, -1, -1, -1, -1, -1, 10, 8, 9, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, 11, -1, -1, -1, 10, -1, 9, -1, 8, -1, -1, -1, 1, -1, -1, -1, 1, -1, 0, -1, 0);2
(-1, -1, -1, 11, -1, -1, -1, 10, 9, 8, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, 11, -1, 10, -1, -1, 8, 9, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 11, -1, -1, -1, 10, 8, -1, 9, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, 0, -1);2
(-1, -1, 11, -1, -1, -1, -1, 10, 8, 9, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, 11, 8, -1, -1, 10, -1, 9, -1, -1, -1, -1, -1, 1, 0, -1, -1, 1, -1, 0, -1, -1);2
(-1, 8, -1, 11, -1, 9, -1, 10, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1);2
(-1, -1, -1, 11, 10, -1, -1, -1, 8, 9, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, 0, -1, -1);2
(-1, -1, 9, 11, -1, -1, -1, 10, 8, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1);2
(-1, 9, -1, -1, -1, 11, -1, -1, -1, -1, 10, 8, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, -1, -1, 8, -1, -1, -1, 10, 11, 9, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, 9, 11, 10, 8, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 11, 10, 9, 8, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 11, 9, 8, 10, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, 11, -1, -1, -1, 9, -1, -1, -1, -1, 10, 8, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, -1, 9, -1, -1, -1, 10, -1, 11, -1, -1, 8, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, -1, 10, -1, -1, -1, 8, 11, 9, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, -1, -1);2
(9, -1, -1, -1, 11, -1, -1, -1, -1, 8, 10, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(-1, -1, 10, -1, -1, -1, 8, -1, 9, -1, -1, 11, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 11, 8, 10, 9, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 9, 10, 8, 11, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 9, 8, 11, 10, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(11, -1, -1, -1, 9, -1, -1, -1, -1, 8, 10, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(-1, -1, 8, -1, -1, -1, 10, -1, 9, -1, -1, 11, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, -1, 10, -1, -1, -1, 11, 9, 8, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, 10, -1, -1, -1, 8, -1, -1, -1, -1, 9, 11, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, -1, -1, 11, -1, -1, -1, 9, 8, 10, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, -1, -1, -1, -1, -1, 10, 8, 9, 11, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 8, 10, 11, 9, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(11, -1, -1, -1, 8, -1, -1, -1, -1, 10, 9, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(-1, 8, -1, -1, -1, 10, -1, -1, -1, -1, 9, 11, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, -1, -1, 9, -1, -1, -1, 11, 8, 10, -1, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, 0, -1, -1);2
(8, -1, -1, -1, 10, -1, -1, -1, -1, 9, 11, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(-1, -1, 11, -1, -1, -1, 9, -1, 8, -1, -1, 10, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 10, 9, 11, 8, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(-1, -1, -1, -1, -1, -1, -1, -1, 8, 11, 9, 10, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, 0);2
(10, -1, -1, -1, 8, -1, -1, -1, -1, 9, 11, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(-1, 8, -1, -1, -1, 9, -1, -1, -1, -1, 11, 10, -1, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, -1, 9, -1, -1, -1, 11, -1, 8, -1, -1, 10, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, 11, -1, -1, 8, -1, -1, -1, -1, 9, 10, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(11, 9, -1, -1, 8, -1, -1, -1, -1, -1, 10, -1, 0, 1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1);2
(11, -1, -1, -1, -1, -1, -1, 8, -1, 9, 10, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1);2
(11, -1, -1, -1, 8, -1, -1, 10, -1, 9, -1, -1, 0, -1, -1, -1, 0, -1, -1, 1, -1, 0, -1, -1);2
(-1, -1, 11, -1, 8, -1, -1, -1, -1, 9, 10, -1, -1, -1, 0, -1, 0, -1, -1, -1, -1, 0, 0, -1);2
(11, -1, -1, -1, 8, -1, -1, -1, 9, -1, 10, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1);2
(11, -1, -1, -1, -1, -1, 8, -1, -1, 9, 10, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1);2
(11, -1, -1, -1, 8, -1, -1, -1, -1, 9, -1, 10, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 0);2
(-1, -1, -1, 11, 8, -1, -1, -1, -1, 9, 10, -1, -1, -1, -1, 0, 0, -1, -1, -1, -1, 0, 0, -1);2
(11, -1, -1, -1, 8, 9, -1, -1, -1, -1, 10, -1, 0, -1, -1, -1, 0, 1, -1, -1, -1, -1, 0, -1);2
(11, -1, -1, -1, -1, 8, -1, -1, -1, 9, 10, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1);2
(11, -1, 9, -1, 8, -1, 10, -1, -1, -1, -1, -1, 0, -1, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1);2
(11, -1, -1, 10, 8, -1, -1, -1, -1, 9, -1, -1, 0, -1, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1);2
(-1, -1, 8, -1, -1, 9, -1, -1, -1, -1, 10, 11, -1, -1, 1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, 8, -1, -1, 11, 9, -1, -1, -1, -1, 10, -1, -1, 1, -1, -1, 0, 1, -1, -1, -1, -1, 0, -1);2
(-1, 8, -1, -1, 9, -1, -1, -1, -1, -1, 10, 11, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 0, 0);2
(-1, 8, 10, -1, -1, 9, -1, -1, -1, -1, -1, 11, -1, 1, 0, -1, -1, 1, -1, -1, -1, -1, -1, 0);2
(-1, -1, -1, 8, -1, 9, -1, -1, -1, -1, 10, 11, -1, -1, -1, 1, -1, 1, -1, -1, -1, -1, 0, 0);2
(-1, 8, -1, -1, -1, 9, -1, -1, 11, -1, 10, -1, -1, 1, -1, -1, -1, 1, -1, -1, 0, -1, 0, -1);2
(-1, 8, -1, -1, -1, -1, -1, 9, -1, -1, 10, 11, -1, 1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 0);2
(-1, 8, -1, -1, -1, 9, -1, -1, -1, 10, -1, 11, -1, 1, -1, -1, -1, 1, -1, -1, -1, 0, -1, 0);2
(8, -1, -1, -1, -1, 9, -1, -1, -1, -1, 10, 11, 1, -1, -1, -1, -1, 1, -1, -1, -1, -1, 0, 0);2
(11, 8, -1, -1, -1, 9, -1, -1, -1, -1, 10, -1, 0, 1, -1, -1, -1, 1, -1, -1, -1, -1, 0, -1);2
(-1, 8, -1, -1, -1, -1, 9, -1, -1, -1, 10, 11, -1, 1, -1, -1, -1, -1, 1, -1, -1, -1, 0, 0);2
(-1, 8, -1, -1, -1, 9, 10, -1, -1, -1, -1, 11, -1, 1, -1, -1, -1, 1, 0, -1, -1, -1, -1, 0);2
(-1, 8, -1, 10, -1, 9, -1, 11, -1, -1, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, -1, -1);2
(-1, -1, -1, 9, -1, -1, 10, -1, 8, -1, -1, 11, -1, -1, -1, 0, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, 9, -1, -1, 8, 10, -1, -1, -1, -1, 11, -1, -1, 0, -1, -1, 1, 0, -1, -1, -1, -1, 0);2
(-1, -1, 9, -1, -1, 10, -1, -1, 8, -1, -1, 11, -1, -1, 0, -1, -1, 0, -1, -1, 0, -1, -1, 0);2
(-1, -1, 9, 11, -1, -1, 10, -1, 8, -1, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, 0, -1, -1, -1);2
(9, -1, -1, -1, -1, -1, 10, -1, 8, -1, -1, 11, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, -1, 9, -1, -1, -1, 10, -1, -1, 8, -1, 11, -1, -1, 0, -1, -1, -1, 0, -1, -1, 0, -1, 0);2
(-1, -1, 9, -1, 10, -1, -1, -1, 8, -1, -1, 11, -1, -1, 0, -1, 0, -1, -1, -1, 0, -1, -1, 0);2
(-1, -1, 9, -1, -1, -1, 10, -1, 8, -1, 11, -1, -1, -1, 0, -1, -1, -1, 0, -1, 0, -1, 0, -1);2
(-1, 9, -1, -1, -1, -1, 10, -1, 8, -1, -1, 11, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0);2
(-1, 8, 9, -1, -1, -1, 10, -1, -1, -1, -1, 11, -1, 1, 0, -1, -1, -1, 0, -1, -1, -1, -1, 0);2
(-1, -1, 9, -1, -1, -1, -1, 10, 8, -1, -1, 11, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1, -1, 0);2
(-1, -1, 9, -1, -1, -1, 10, 11, 8, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, 1, 0, -1, -1, -1);2
(10, -1, -1, -1, -1, -1, -1, 11, 8, 9, -1, -1, 1, -1, -1, -1, -1, -1, -1, 1, 0, 0, -1, -1);2
(8, -1, -1, 10, -1, -1, -1, 11, -1, 9, -1, -1, 0, -1, -1, 1, -1, -1, -1, 1, -1, 0, -1, -1);2
(-1, -1, -1, 10, -1, -1, 11, -1, 8, 9, -1, -1, -1, -1, -1, 1, -1, -1, 1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 10, -1, -1, 9, 11, 8, -1, -1, -1, -1, -1, -1, 1, -1, -1, 0, 1, 0, -1, -1, -1);2
(-1, 10, -1, -1, -1, -1, -1, 11, 8, 9, -1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, 10, -1, -1, -1, 11, -1, 9, -1, 8, -1, -1, -1, 1, -1, -1, -1, 1, -1, 0, -1, 0);2
(-1, -1, -1, 10, -1, 11, -1, -1, 8, 9, -1, -1, -1, -1, -1, 1, -1, 1, -1, -1, 0, 0, -1, -1);2
(-1, -1, -1, 10, -1, -1, -1, 11, 8, -1, 9, -1, -1, -1, -1, 1, -1, -1, -1, 1, 0, -1, 0, -1);2
(-1, -1, 10, -1, -1, -1, -1, 11, 8, 9, -1, -1, -1, -1, 1, -1, -1, -1, -1, 1, 0, 0, -1, -1);2
(-1, -1, -1, 10, 8, -1, -1, 11, -1, 9, -1, -1, -1, -1, -1, 1, 0, -1, -1, 1, -1, 0, -1, -1);2
(-1, -1, -1, 10, 11, -1, -1, -1, 8, 9, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, 0, 0, -1, -1);2
(-1, -1, 9, 10, -1, -1, -1, 11, 8, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1);2
(-1, 8, -1, -1, -1, -1, -1, -1, 11, 9, 10, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1);3
(-1, 9, -1, -1, 11, -1, -1, -1, 8, -1, 10, -1, -1, 1, -1, -1, 0, -1, -1, -1, 1, -1, 0, -1);3
(-1, 8, -1, -1, -1, -1, -1, 11, -1, 9, 10, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1);3
(-1, 8, 10, -1, 11, -1, 9, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1);3
(-1, 8, -1, -1, 11, -1, -1, 10, -1, 9, -1, -1, -1, 0, -1, -1, 0, -1, -1, 1, -1, 0, -1, -1);3
(11, 8, -1, -1, -1, -1, -1, -1, -1, 9, 10, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, -1);3
(-1, -1, -1, -1, 11, 8, -1, -1, 9, -1, 10, -1, -1, -1, -1, -1, 0, 0, -1, -1, 0, -1, 0, -1);3
(-1, 8, -1, -1, -1, -1, 11, -1, -1, 9, 10, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1, 0, 0, -1);3
(-1, 8, -1, -1, 11, -1, -1, -1, -1, 10, 9, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, 0, -1);3
(-1, 8, -1, -1, 11, -1, -1, -1, -1, 9, -1, 10, -1, 0, -1, -1, 0, -1, -1, -1, -1, 0, -1, 0);3
(-1, 8, -1, -1, -1, -1, -1, -1, -1, 9, 10, 11, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0);3
(-1, -1, -1, -1, 11, 9, -1, -1, -1, 8, 10, -1, -1, -1, -1, -1, 0, 1, -1, -1, -1, 1, 0, -1);3
(-1, 8, -1, -1, -1, 11, -1, -1, -1, 9, 10, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, 0, 0, -1);3
(-1, 8, 9, -1, 11, -1, 10, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1, 0, -1, -1, -1, -1, -1);3
(-1, 8, -1, 10, 11, -1, -1, -1, -1, 9, -1, -1, -1, 0, -1, 1, 0, -1, -1, -1, -1, 0, -1, -1);3
(-1, 8, 9, -1, 11, -1, -1, -1, -1, -1, 10, -1, -1, 0, 1, -1, 0, -1, -1, -1, -1, -1, 0, -1);3
(-1, 9, -1, -1, -1, -1, -1, -1, 11, -1, 10, 8, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);3
(8, 9, -1, -1, -1, -1, -1, 11, -1, -1, 10, -1, 0, 1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1);3
(8, 9, 10, -1, 11, -1, -1, -1, -1, -1, -1, -1, 0, 1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1);3
(8, 9, -1, -1, 11, -1, -1, 10, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, -1, 1, -1, -1, -1, -1);3
(-1, -1, 8, 9, 11, -1, -1, -1, -1, -1, 10, -1, -1, -1, 0, 1, 0, -1, -1, -1, -1, -1, 0, -1);3
(8, 9, -1, -1, -1, -1, 11, -1, -1, -1, 10, -1, 0, 1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1);3
(8, 9, -1, -1, 11, -1, -1, -1, -1, 10, -1, -1, 0, 1, -1, -1, 0, -1, -1, -1, -1, 0, -1, -1);3
(8, 9, -1, -1, 11, -1, -1, -1, -1, -1, -1, 10, 0, 1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0);3
(9, -1, -1, 8, 11, -1, -1, -1, -1, -1, 10, -1, 1, -1, -1, 0, 0, -1, -1, -1, -1, -1, 0, -1);3
(-1, 9, -1, -1, -1, -1, -1, -1, 8, -1, 10, 11, -1, 1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0);3
(8, 9, -1, -1, -1, 11, -1, -1, -1, -1, 10, -1, 0, 1, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1);3
(8, 9, -1, -1, 11, -1, 10, -1, -1, -1, -1, -1, 0, 1, -1, -1, 0, -1, 0, -1, -1, -1, -1, -1);3
(8, 9, -1, 10, 11, -1, -1, -1, -1, -1, -1, -1, 0, 1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1);3
(-1, -1, -1, -1, -1, -1, -1, 11, -1, 9, 10, 8, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, 0);3
(8, -1, 10, -1, -1, -1, 9, 11, -1, -1, -1, -1, 0, -1, 0, -1, -1, -1, 0, 0, -1, -1, -1, -1);3
(8, -1, -1, -1, -1, -1, -1, 10, -1, 9, -1, 11, 0, -1, -1, -1, -1, -1, -1, 1, -1, 0, -1, 1);3
(-1, -1, 8, -1, -1, -1, -1, 11, -1, 9, 10, -1, -1, -1, 0, -1, -1, -1, -1, 0, -1, 0, 0, -1);3
(-1, -1, -1, -1, 8, -1, -1, 11, -1, 9, 10, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 0, 0, -1);3
(8, -1, -1, -1, -1, -1, -1, 11, 9, -1, 10, -1, 0, -1, -1, -1, -1, -1, -1, 0, 0, -1, 0, -1);3
(8, -1, -1, -1, -1, -1, -1, 11, -1, 10, 9, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, 0, 0, -1);3
